case_name,case_dir,signal_path,gt_json,model_id,pred_MD,gt_MD,abs_err_MD,rel_err_MD,pred_FA,gt_FA,abs_err_FA,rel_err_FA,pred_uFA,gt_uFA,abs_err_uFA,rel_err_uFA,pred_C_c,gt_C_c,abs_err_C_c,rel_err_C_c,pred_C_MD,gt_C_MD,abs_err_C_MD,rel_err_C_MD
ODI_0.02,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.02,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.02\o_prog_gauss_2__ODI_0.02_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.02\o_prog_gauss_2__ODI_0.02__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.9208161234855652,0.8000000000000013,0.12081612348556392,0.15102015435676588,0.8914063572883606,0.8308467971461997,0.060559560142160906,0.07288896141875802,0.9360111951828003,0.8522808827351158,0.08373031244768447,0.09824262651402114,0.8678649067878723,0.9503343036736824,0.08246939688581012,0.0867793539251646,0.013041004538536072,6.726766422580508e-16,0.013041004538535399,13032238056.398514
ODI_0.10,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.10,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.10\o_prog_gauss_2__ODI_0.10_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.10\o_prog_gauss_2__ODI_0.10__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.9276686906814575,0.8000000000000013,0.12766869068145625,0.1595858633516206,0.7230139970779419,0.7062461037161517,0.016767893361790187,0.023742280875655847,0.873963475227356,0.8524905903767496,0.02147288485060639,0.025188412743759995,0.7058351039886475,0.6863299352766562,0.01950516871199126,0.028419522024928732,0.008028491400182247,-1.9242842522960797e-15,0.008028491400184171,8013071971.975982
ODI_0.18,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.18,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.18\o_prog_gauss_2__ODI_0.18_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.18\o_prog_gauss_2__ODI_0.18__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.9272574186325073,0.8000000000000013,0.12725741863250606,0.15907177329043348,0.5236419439315796,0.5206066542452586,0.003035289686320941,0.005830293680582079,0.8113610744476318,0.8522930544774923,0.040931980029860426,0.04802571112691539,0.4405295252799988,0.37311398807276774,0.06741553720723104,0.18068348912692714,-0.004355108831077814,1.095560734966369e-15,0.00435510883107891,4350342766.36044
ODI_0.26,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.26,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.26\o_prog_gauss_2__ODI_0.26_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.26\o_prog_gauss_2__ODI_0.26__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.9217856526374817,0.8000000000000013,0.12178565263748042,0.15223206579666002,0.39899593591690063,0.3985594550281764,0.0004364808887242222,0.0010951462403326244,0.7832698822021484,0.851864908773541,0.0685950265713926,0.08052336217261336,0.2816052734851837,0.21889950305702408,0.06270577042815964,0.2864591721413735,-0.009797345846891403,-4.2787994369931127e-16,0.009797345846890975,9793155552.044727
ODI_0.34,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.34,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.34\o_prog_gauss_2__ODI_0.34_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.34\o_prog_gauss_2__ODI_0.34__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.9024717807769775,0.8000000000000013,0.10247178077697627,0.12808972597106003,0.26398757100105286,0.26613322655817273,0.0021456555571198743,0.008062336239863698,0.7605417966842651,0.8528616473996073,0.09231985071534221,0.10824715942699391,0.13032060861587524,0.09737355564537732,0.03294705297049792,0.3383572957954697,-0.014244134537875652,-6.488728816539003e-16,0.014244134537875004,14234897898.655455
ODI_0.42,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.42,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.42\o_prog_gauss_2__ODI_0.42_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.42\o_prog_gauss_2__ODI_0.42__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8913323879241943,0.8000000000000013,0.09133238792419307,0.11416548490509845,0.20434965193271637,0.20742578145573,0.003076129523013643,0.014830024992121523,0.7548357844352722,0.8527595740406453,0.09792378960537307,0.11483165077967318,0.08060473948717117,0.05916600717910019,0.02143873230807098,0.36234881023510496,-0.015783635899424553,-1.410593220986741e-16,0.01578363589942441,15781409784.458452
ODI_0.50,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.50,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.50\o_prog_gauss_2__ODI_0.50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.50\o_prog_gauss_2__ODI_0.50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8904101252555847,0.8000000000000013,0.09041012525558345,0.11301265656933787,0.20010249316692352,0.20114079098807763,0.0010382978211541105,0.005162045033473554,0.7536391019821167,0.8519818349206054,0.09834273293848872,0.11542820387425005,0.07774803042411804,0.05573649271671674,0.022011537707401302,0.3949214712680438,-0.015625067055225372,-3.761581922631309e-17,0.015625067055225334,15624479327.63544
ODI_0.60,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.60,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.60\o_prog_gauss_2__ODI_0.60_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.60\o_prog_gauss_2__ODI_0.60__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.87931227684021,0.8000000000000013,0.0793122768402087,0.09914034605013679,0.12035022675991058,0.11782033653997216,0.0025298902199384216,0.021472440957242125,0.7534845471382141,0.8524037817497925,0.09891923461157837,0.11604739060214335,0.025566110387444496,0.019105120542108747,0.00646098984533575,0.33818105626484735,-0.0178724005818367,1.3212556503242458e-15,0.017872400581838022,17848817730.559914
ODI_0.75,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.75,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.75\o_prog_gauss_2__ODI_0.75_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.75\o_prog_gauss_2__ODI_0.75__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8711562752723694,0.800000000000001,0.07115627527236834,0.08894534409034913,0.07995618134737015,0.05823470514544915,0.021721476201920997,0.37299881826988973,0.7554951906204224,0.8525624779176885,0.0970672872972661,0.11385357649591954,0.00350572494789958,0.004665641139576249,0.0011599161916766689,0.2486081026654803,-0.018920809030532837,-2.1629096055130038e-16,0.018920809030532622,18916717515.53071
ODI_0.90,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.90,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.90\o_prog_gauss_2__ODI_0.90_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\o_prog_gauss_2\ODI_0.90\o_prog_gauss_2__ODI_0.90__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8697968125343323,0.8000000000000013,0.06979681253433101,0.08724601566780457,0.07042038440704346,0.02826822917574812,0.04215215523129534,1.491149479783027,0.7565996646881104,0.8523364104740837,0.09573674578597335,0.11232272211932218,-0.0016873636050149798,0.00109995552297822,0.0027873191279932,2.534028937744933,-0.020118406042456627,3.714562148598417e-16,0.020118406042456998,20110935710.400723
crossing_easy_angle70_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac50_50\packed_crossings_conserved_2__crossing_easy_angle70_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac50_50\packed_crossings_conserved_2__crossing_easy_angle70_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.806982696056366,0.6442529577212425,0.1627297383351235,0.25258671517854536,0.3995809853076935,0.37540783529405664,0.024173150013636846,0.06439170347799919,0.8537532091140747,0.9270564727098375,0.07330326359576278,0.07907097976611306,0.23231090605258942,0.16398128466564793,0.06832962138694149,0.4166915848100988,-0.019440146163105965,0.004178078870228844,0.023618225033334807,5.652891139986614
crossing_easy_angle70_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac60_40\packed_crossings_conserved_2__crossing_easy_angle70_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac60_40\packed_crossings_conserved_2__crossing_easy_angle70_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8015697002410889,0.6442184409438205,0.15735125929726834,0.24425140495278994,0.4019567668437958,0.38298347907333313,0.018973287770462643,0.049540747335422596,0.858464777469635,0.9301402278464825,0.07167545037684753,0.07705875762702775,0.23216189444065094,0.16953650451493507,0.06262538992571587,0.36939177261278017,-0.01867048628628254,0.004249484562073638,0.02291997084835618,5.393588447766531
crossing_easy_angle70_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac70_30\packed_crossings_conserved_2__crossing_easy_angle70_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle70_frac70_30\packed_crossings_conserved_2__crossing_easy_angle70_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8125605583190918,0.6431377903216553,0.1694227679974365,0.26343152361244226,0.44234251976013184,0.41724167377624366,0.025100845983888176,0.06015900990103155,0.855630099773407,0.9282221560657935,0.07259205629238652,0.07820547680092534,0.27867960929870605,0.20205588160873508,0.07662372768997097,0.3792204764321952,-0.016282297670841217,0.004332537705936451,0.02061483537677767,4.758143326432691
crossing_easy_angle80_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac50_50\packed_crossings_conserved_2__crossing_easy_angle80_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac50_50\packed_crossings_conserved_2__crossing_easy_angle80_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.7915392518043518,0.6423456326024453,0.14919361920190655,0.2322637714484343,0.3514834940433502,0.33621146659085877,0.015272027452491455,0.04542387446597951,0.8519324660301208,0.9274244307551367,0.07549196472501585,0.08139958601636861,0.1837214231491089,0.13142197150369694,0.05229945164541194,0.39795059415573286,-0.020621951669454575,0.004406349787341325,0.0250283014567959,5.6800532547410985
crossing_easy_angle80_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac60_40\packed_crossings_conserved_2__crossing_easy_angle80_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac60_40\packed_crossings_conserved_2__crossing_easy_angle80_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.795762836933136,0.6441440262563091,0.15161881067682692,0.23538029461793292,0.3690847158432007,0.3546642610268427,0.014420454816358008,0.040659452899388535,0.8534301519393921,0.9292575494162713,0.07582739747687917,0.08159998003183275,0.20068944990634918,0.1456674973538021,0.055021952552547077,0.3777229207043366,-0.01924818567931652,0.0043892780276576044,0.023637463706974126,5.385273740383972
crossing_easy_angle80_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac70_30\packed_crossings_conserved_2__crossing_easy_angle80_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle80_frac70_30\packed_crossings_conserved_2__crossing_easy_angle80_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.806022047996521,0.6449096382989987,0.16111240969752227,0.2498216806345451,0.42732250690460205,0.4080398604798392,0.01928264642476285,0.04725677143904505,0.8578512668609619,0.9291716063989753,0.07132033953801342,0.07675690803159621,0.2605661153793335,0.19284719237922754,0.06771892300010596,0.3511532740730174,-0.01639609783887863,0.004345343715397889,0.02074144155427652,4.773256825692564
crossing_easy_angle90_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac50_50\packed_crossings_conserved_2__crossing_easy_angle90_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac50_50\packed_crossings_conserved_2__crossing_easy_angle90_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.7927477359771729,0.6443413143861823,0.1484064215909906,0.23032268500761344,0.3227762281894684,0.31508592896592275,0.007690299223545638,0.024406990336762878,0.8503788709640503,0.9277907539705385,0.07741188300648816,0.08343679075817013,0.1545354723930359,0.11533415487011335,0.03920131752292254,0.33989339555771886,-0.020224252715706825,0.0043596186975075005,0.024583871413214324,5.638995773100643
crossing_easy_angle90_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac60_40\packed_crossings_conserved_2__crossing_easy_angle90_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac60_40\packed_crossings_conserved_2__crossing_easy_angle90_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.7939460277557373,0.6432145439049856,0.15073148385075175,0.23434091358603232,0.36619898676872253,0.35583578038526287,0.010363206383459667,0.029123564730366112,0.8562177419662476,0.9298585324063794,0.07364079044013183,0.07919569254204481,0.19541357457637787,0.14644193883524365,0.04897163574113422,0.33440991105625806,-0.019536660984158516,0.004327933120197048,0.023864594104355562,5.5140856931160105
crossing_easy_angle90_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac70_30\packed_crossings_conserved_2__crossing_easy_angle90_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_easy_angle90_frac70_30\packed_crossings_conserved_2__crossing_easy_angle90_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.7998871803283691,0.6425005521560686,0.15738662817230054,0.24495952204851193,0.4156428873538971,0.39534536066394815,0.02029752668994894,0.05134125427906798,0.8570643067359924,0.9307066206691903,0.07364231393319787,0.07912516393207664,0.24846145510673523,0.18043786797009212,0.06802358713664311,0.3769917473617076,-0.01592414267361164,0.004180773909016016,0.020104916582627655,4.808898308148558
crossing_hard_angle25_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac50_50\packed_crossings_conserved_2__crossing_hard_angle25_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac50_50\packed_crossings_conserved_2__crossing_hard_angle25_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8332508206367493,0.6446654099136556,0.18858541072309365,0.2925322311740902,0.5911561846733093,0.5520550376568213,0.039101147016488036,0.07082834925731443,0.8828784227371216,0.9280240688332563,0.045145646096134695,0.048647063812520194,0.459157794713974,0.35387206022344364,0.10528573449053036,0.29752485806241047,-0.008722469210624695,0.004189920826757924,0.012912390037382619,3.0817742311117104
crossing_hard_angle25_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac60_40\packed_crossings_conserved_2__crossing_hard_angle25_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac60_40\packed_crossings_conserved_2__crossing_hard_angle25_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8368189334869385,0.6434616511530568,0.19335728233388172,0.3004954249986661,0.5932424068450928,0.5560175227749548,0.03722488407013802,0.06694912038795162,0.8830824494361877,0.9292719243332275,0.04618947489703973,0.049705014955802054,0.4623933434486389,0.3580068402632362,0.10438650318540271,0.29157684000774275,-0.008501914329826832,0.0043748870058511165,0.012876801335677947,2.9433448945110463
crossing_hard_angle25_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac70_30\packed_crossings_conserved_2__crossing_hard_angle25_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle25_frac70_30\packed_crossings_conserved_2__crossing_hard_angle25_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8364030718803406,0.6431965113004812,0.1932065605798594,0.30038496351436056,0.6013048887252808,0.5634944067411728,0.03781048198410797,0.0671000129401607,0.8855111002922058,0.9302487299826501,0.04473762969044426,0.048092115848661854,0.4730522930622101,0.36692816383553356,0.10612412922667652,0.2892231768667254,-0.008142505772411823,0.004415348953185276,0.0125578547255971,2.844136410485428
crossing_hard_angle35_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac50_50\packed_crossings_conserved_2__crossing_hard_angle35_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac50_50\packed_crossings_conserved_2__crossing_hard_angle35_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8262503147125244,0.6433597707218519,0.1828905439906725,0.28427413760295334,0.5625684261322021,0.5222305515324103,0.04033787459979188,0.07724150661302553,0.8751884698867798,0.9273044275941997,0.052115957707419946,0.05620156246053249,0.4238263666629791,0.3171610769222741,0.10666528974070505,0.3363126735961644,-0.010248707607388496,0.004632038900467224,0.01488074650785572,3.212569415844534
crossing_hard_angle35_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac60_40\packed_crossings_conserved_2__crossing_hard_angle35_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac60_40\packed_crossings_conserved_2__crossing_hard_angle35_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8255460858345032,0.6427560493585873,0.18279003647591585,0.28438477810989016,0.5499788522720337,0.5136208311722764,0.036358021099757276,0.07078766843763672,0.8754047155380249,0.9292056355240612,0.05380091998603631,0.05789990711327888,0.40537989139556885,0.3055354370467279,0.09984445434884093,0.3267851850953844,-0.011325429193675518,0.004268540385024207,0.015593969578699726,3.653232292180377
crossing_hard_angle35_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac70_30\packed_crossings_conserved_2__crossing_hard_angle35_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle35_frac70_30\packed_crossings_conserved_2__crossing_hard_angle35_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8274397850036621,0.6438527190690636,0.1835870659345985,0.2851382940492338,0.5409727096557617,0.5083742630163371,0.03259844663942457,0.06412292873747007,0.8732547760009766,0.9295000073014865,0.05624523130050996,0.06051127580271886,0.39498627185821533,0.29913574829352724,0.0958505235646881,0.3204248375901708,-0.012572010979056358,0.004414721920082591,0.016986732899138948,3.8477469708835956
crossing_hard_angle45_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac50_50\packed_crossings_conserved_2__crossing_hard_angle45_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac50_50\packed_crossings_conserved_2__crossing_hard_angle45_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8205267190933228,0.6452938757738813,0.17523284331944144,0.27155510054859655,0.50291907787323,0.46532420920152084,0.037594868671709136,0.08079284921826817,0.8625795841217041,0.925710366222794,0.06313078210108991,0.0681971212644148,0.351775586605072,0.2526742828972903,0.0991013037077817,0.3922096960998331,-0.01378027256578207,0.004438093427657098,0.018218365993439168,4.1049983030555035
crossing_hard_angle45_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac60_40\packed_crossings_conserved_2__crossing_hard_angle45_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac60_40\packed_crossings_conserved_2__crossing_hard_angle45_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.819438099861145,0.6423309152560879,0.17710718460505714,0.2757257675106162,0.5082962512969971,0.4710938895341738,0.037202361762823266,0.07897016409941268,0.8666341304779053,0.929175485110974,0.06254135463306876,0.06730844241497823,0.3560347259044647,0.2570510937347825,0.0989836321696822,0.3850737638620026,-0.014209608547389507,0.004432070785602961,0.018641679332992468,4.206087905757641
crossing_hard_angle45_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac70_30\packed_crossings_conserved_2__crossing_hard_angle45_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_hard_angle45_frac70_30\packed_crossings_conserved_2__crossing_hard_angle45_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8331676125526428,0.6439982756400857,0.1891693369125571,0.29374199290245506,0.5809296369552612,0.5435998909125044,0.03732974604275685,0.06867136411676841,0.8825949430465698,0.9298506925729921,0.04725574952642231,0.05082079295506033,0.44375699758529663,0.3417686980995893,0.10198829948570731,0.2984132252383457,-0.010512505657970905,0.004205670565299654,0.01471817622327056,3.499602736649984
crossing_medium_angle45_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac50_50,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac50_50\packed_crossings_conserved_2__crossing_medium_angle45_frac50_50_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac50_50\packed_crossings_conserved_2__crossing_medium_angle45_frac50_50__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8180177211761475,0.6449582852780033,0.1730594358981442,0.2683265566908412,0.4941822588443756,0.45738623820621843,0.03679602063815718,0.08044846469885868,0.8626925945281982,0.9285068298605242,0.065814235332326,0.07088179991324502,0.3401492238044739,0.24265876425678348,0.0974904595476904,0.4017594824810178,-0.01446316298097372,0.004397506985899285,0.018860669966873005,4.288945992140834
crossing_medium_angle45_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac60_40,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac60_40\packed_crossings_conserved_2__crossing_medium_angle45_frac60_40_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac60_40\packed_crossings_conserved_2__crossing_medium_angle45_frac60_40__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8228082060813904,0.6438665070951869,0.1789416989862035,0.2779173897291593,0.5284202694892883,0.49189192703450885,0.03652834245477948,0.07426091067386549,0.8719998598098755,0.9301866161653071,0.05818675635543158,0.06255385246806049,0.37854838371276855,0.2796399507682697,0.09890843294449886,0.35369922170422635,-0.012729818001389503,0.004241885974170322,0.016971703975559825,4.000980713508776
crossing_medium_angle45_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac70_30,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac70_30\packed_crossings_conserved_2__crossing_medium_angle45_frac70_30_exact.nii,C:\SynQTI-IR\data\Results_2_MLP\packed_crossings_conserved_2\crossing_medium_angle45_frac70_30\packed_crossings_conserved_2__crossing_medium_angle45_frac70_30__GT_params.json,QTI_MLP_16P_sub_min_case_m_ENSAVG_18,0.8278003334999084,0.6439740146993213,0.1838263188005872,0.285456112520522,0.5442240834236145,0.5074594670024611,0.03676461642115336,0.07244838023861837,0.8742877840995789,0.9290582593694653,0.05477047526988643,0.05895268108051608,0.39828401803970337,0.2983436651986672,0.0999403528410362,0.3349839949648366,-0.011630243621766567,0.003990054691791048,0.015620298313557615,3.914808070621006
